Date,Facebook Ad Campaign,Instagram Ad Campaign,Facebook Ad Views,Instagram Ad Views,Facebook Click-through Rate,Instagram Click-through Rate,Facebook Ad Clicks,Instagram Ad Clicks,Facebook Conversion Rate,Instagram Conversion Rate,Facebook Ad Conversion,Instagram Ad Conversion,Cost Per Facebook Ad,Cost Per Instagram Ad,Facebook Cost Per Click,Instagram Cost Per Click
2025-05-11,FB_B,IG_Y,13900.0,13059.0,0.054028896513261836,0.04150121146917629,751.0,541.0,0.08246611666618595,0.0781583533219144,61.0,42.0,658.4816817907719,589.1176336659869,0.8768065003871796,1.0889420215637466
2025-05-12,FB_A,IG_Y,5767.0,16237.0,0.053509832547627145,0.03413635786266793,308.0,554.0,0.12101273057802885,0.07206648966524595,37.0,39.0,411.4877811036538,417.6138322120607,1.3359992892975772,0.7538155816102179
2025-05-13,FB_B,IG_Z,23428.0,19649.0,0.04635454635862109,0.028089118833387106,1085.0,551.0,0.0726422123128864,0.04536076295859833,78.0,24.0,1182.6121320350067,391.84696284343073,1.0899650986497758,0.7111560124200195
2025-05-14,FB_C,IG_X,19818.0,8945.0,0.03158628933323876,0.05124379473138259,625.0,458.0,0.07890272942598947,0.12417598053302721,49.0,56.0,598.6904967531239,578.4069482451608,0.9579047948049981,1.2628972669108316
2025-05-15,FB_B,IG_Z,6549.0,11927.0,0.044792489241004894,0.026549330563333782,293.0,316.0,0.08440239607722903,0.05995996069619828,24.0,18.0,248.17770959697376,267.37556709867545,0.8470228996483746,0.8461252123375805
2025-05-16,FB_B,IG_Z,14956.0,16641.0,0.04789490497153637,0.030904371516893278,716.0,514.0,0.08911469419652543,0.040892615887243314,63.0,21.0,856.3997339137572,394.30818656308577,1.1960890138460296,0.7671365497336299
2025-05-17,FB_C,IG_X,14482.0,25997.0,0.024596534515952367,0.059904294853816695,356.0,1557.0,0.0542113589694769,0.09470007360849493,19.0,147.0,243.41951606647055,1731.1626114374815,0.6837626855799734,1.1118578108140535
2025-05-18,FB_B,IG_X,20588.0,22601.0,0.04605324535553496,0.049644493818026866,948.0,1122.0,0.09730046920464801,0.10007992886576286,92.0,112.0,762.8669290878946,1165.8792198048718,0.8047119505146567,1.0391080390417753
2025-05-19,FB_A,IG_X,8716.0,11016.0,0.05744346510493794,0.053106507212939066,500.0,585.0,0.1264892863331837,0.12683025804218934,63.0,74.0,699.4845878107108,648.3018048721144,1.3989691756214215,1.1082082134566058
2025-05-20,FB_A,IG_Y,9481.0,18027.0,0.06323334519258378,0.035383231419832586,599.0,637.0,0.12861289242116541,0.08326355351399022,77.0,53.0,666.345302952649,644.7416392232878,1.1124295541780451,1.0121532797853812
2025-05-21,FB_A,IG_X,,19920.0,0.05282447086746299,0.04897263227723738,,975.0,0.11072572918447683,0.11133920834979132,,108.0,772.9967464130647,1040.6615849872294,1.267207781005024,1.0673452153715173
2025-05-22,FB_C,IG_Z,23677.0,17752.0,0.03141754833678952,0.033667744399916766,743.0,597.0,0.05262673924656264,0.05385574398769846,39.0,32.0,498.309983773198,498.8897713584511,0.6706729256705222,0.8356612585568696
2025-05-23,FB_B,IG_X,9837.0,7167.0,0.03870540710766647,0.06318505388873985,380.0,452.0,0.07501004924384831,0.10464113062986061,28.0,47.0,392.19473689426957,562.5107866886777,1.0320914128796568,1.2444928909041544
2025-05-24,FB_A,IG_Z,16585.0,20785.0,0.055572861262300724,0.025404643713691534,921.0,528.0,0.1262203988738445,0.06228428081278051,116.0,32.0,1254.0464890098597,323.0694399366427,1.3616139945818237,0.6118739392739445
2025-05-25,FB_C,IG_Y,20670.0,23513.0,0.024374196006471664,0.045025578487475335,503.0,,0.041591885093426095,0.08093144997200999,20.0,85.0,366.2204508866019,984.594700056334,0.7280724669713755,0.9306188091269697
2025-05-26,FB_B,IG_Z,12993.0,6437.0,0.038656755597376344,0.03593990578728822,502.0,231.0,0.09390729342093836,0.03466991611075182,47.0,8.0,536.1869983897072,164.75105643474149,1.0681015904177436,0.7132080365140324
2025-05-27,FB_C,IG_Z,10542.0,19275.0,0.03651421903121334,0.034922484210604635,384.0,673.0,0.07478783539406535,0.035162604993162525,28.0,23.0,259.26199123943684,555.2155252501868,0.6751614355193668,0.8249859216198913
2025-05-28,FB_A,IG_X,19828.0,9276.0,0.055714151353217806,0.048656267770784516,1104.0,451.0,0.13563328593158533,0.11147436586010473,149.0,50.0,1379.909648074189,450.97609073253045,1.24991815948749,0.9999469861031718
2025-05-29,FB_A,IG_X,21052.0,12859.0,0.06854247563728899,0.06412583763026723,1442.0,824.0,0.11796151041479846,0.12746280872283358,170.0,105.0,1636.0645629283397,952.6267015682703,1.134580140727004,1.1561003659809106
2025-05-30,FB_A,IG_Z,7385.0,11818.0,0.06939853050690381,0.02553352880858925,512.0,301.0,0.11837214752852294,0.042334084867047955,60.0,12.0,555.2554513588125,271.1997047044711,1.0844833034351806,0.900995696692595
2025-05-31,FB_C,IG_X,25100.0,11346.0,0.031425209398741945,0.05178481322347673,788.0,587.0,0.04307876732032069,0.12478164675436873,33.0,73.0,571.5149823817859,626.4772996315427,0.7252728202814542,1.0672526399174491
2025-06-01,FB_C,IG_Y,7372.0,12659.0,0.022860022453314525,0.03124862654555561,168.0,395.0,0.06683060101772142,0.09056382346315517,11.0,35.0,112.81811980372413,440.1904805967168,0.6715364274031198,1.114406279991688
2025-06-02,FB_A,IG_Y,5163.0,9793.0,0.05749096486759162,0.03972347308209766,296.0,389.0,0.13285037681491382,0.06991249771627628,39.0,27.0,402.78686716800536,446.2862777780493,1.3607664431351532,1.1472654955733914
2025-06-03,FB_C,IG_X,13656.0,8523.0,0.03595464526696428,0.04718027231281857,490.0,402.0,0.04978620218418852,0.0914536299326497,24.0,36.0,371.84862971815727,378.8596016316307,0.7588747545268516,0.9424368199791808
2025-06-04,FB_A,IG_Y,16234.0,9571.0,0.057347814573941405,0.03497079641854852,930.0,334.0,0.11685203526533458,0.06407389060569531,,21.0,1021.2439014504647,281.6359059147771,1.098111721989747,0.8432212751939434
2025-06-05,FB_A,IG_X,9795.0,20209.0,0.05174034436605578,0.051338852435345625,506.0,1037.0,0.1335535734706108,0.1191397573538976,67.0,123.0,596.7577470216247,1327.5175209147724,1.179363136406373,1.2801519005928375
2025-06-06,FB_B,IG_Z,15634.0,19246.0,0.04613569821856375,0.034176526469833685,721.0,657.0,0.10508481870649151,0.037986789521625874,75.0,24.0,669.2426305069934,613.1985160073084,0.9282144667225982,0.9333310745925546
2025-06-07,FB_C,IG_Z,12737.0,18694.0,0.0369024170299207,0.03550977300791793,470.0,663.0,0.049727199210569034,0.044850836820215755,23.0,29.0,421.9508197169053,390.56196943256833,0.8977677015253305,0.5890829101547034
2025-06-08,FB_A,IG_Y,30860.0,8091.0,0.06591852774287005,0.036049326349229395,2034.0,,0.12202282538165457,0.08006796664025699,248.0,23.0,2824.184520310038,219.9958254438987,1.3884879647541977,0.7559994001508547
2025-06-09,FB_A,IG_X,15749.0,12389.0,0.053502462802607065,0.062173962424891475,842.0,770.0,0.10769972602543308,0.11901872673800651,90.0,91.0,989.5297355757674,742.6188071629781,1.1752134626790587,0.964440009302569
2025-06-10,FB_C,IG_X,10827.0,19927.0,0.03345529228824933,0.062144618747395824,362.0,1238.0,0.044075150565582255,0.09452924893036502,15.0,117.0,341.8776363159804,1607.4255303308894,0.9444133599888961,1.2984051133528993
2025-06-11,FB_B,IG_Y,9719.0,15684.0,0.03941008526871294,0.04529301900769747,383.0,710.0,0.1064448200556783,0.07625465621109846,40.0,54.0,393.0902228693337,583.619891117435,1.0263452294238478,0.8219998466442747
2025-06-12,FB_B,IG_Z,5593.0,14640.0,0.039364150691043445,0.020933902280303632,220.0,306.0,0.10282030016928437,0.049402916365707816,22.0,15.0,189.83673852829253,229.81182706277562,0.8628942660376933,0.7510190426888093
2025-06-13,FB_A,IG_Y,12394.0,12662.0,0.0674814354661037,0.043806456938014576,836.0,554.0,0.13040139607212695,0.08163308255886159,109.0,45.0,1066.9442449520006,603.5093681770012,1.2762490968325366,1.0893670905722044
2025-06-14,FB_C,IG_Z,24772.0,13469.0,0.0249933790548046,0.03690048129161137,619.0,497.0,0.041950652752525616,0.06273442565580867,25.0,31.0,498.5263814883531,277.40584020481543,0.8053737988503281,0.5581606442752826
2025-06-15,FB_B,IG_X,32340.0,7732.0,0.04026494693036022,0.05865080957534314,1302.0,453.0,0.1037491517084103,0.09686712780172868,135.0,43.0,1380.4358773096956,517.2334035852328,1.0602426093008415,1.1417955929033838
2025-06-16,FB_C,IG_Z,15636.0,16091.0,0.02001306781522599,0.02463233698215668,312.0,396.0,0.05752176303621535,0.0623132580730649,17.0,24.0,298.2329890889438,261.68083110094847,0.955874965028666,0.6608101795478497
2025-06-17,FB_C,IG_Y,24056.0,15992.0,0.03741338068251035,0.04001158634861662,900.0,639.0,0.05369580493183439,0.08771513710786609,48.0,56.0,698.5564454361765,699.6628046419954,0.7761738282624184,1.0949339665758926
2025-06-18,FB_A,IG_X,5016.0,10318.0,0.0658518962641827,0.057914500867021074,330.0,597.0,0.12185905444101505,0.11223483256795838,40.0,67.0,448.955446264691,604.9905224442622,1.3604710492869423,1.0133844597056318
2025-06-19,FB_B,IG_Y,8191.0,16180.0,0.04754657870181356,0.04021140817457007,389.0,650.0,0.07365412970894222,0.08798111481610288,28.0,57.0,428.00409862222546,666.0564872732962,1.100267605712662,1.0247022881127634
2025-06-20,FB_A,IG_Y,5392.0,4234.0,0.06500531527877684,0.032399058834619396,350.0,137.0,0.13026586197409595,0.07648070955806625,45.0,10.0,418.40468962291783,139.69723585811735,1.1954419703511938,1.0196878529789588
2025-06-21,FB_B,IG_Z,14653.0,,0.038040971348489834,0.024241280893040413,557.0,,0.09329740307553183,0.03553590343872498,51.0,,579.9978918245944,389.5444259217521,1.0412888542631855,0.638597419543856
2025-06-22,FB_B,IG_Y,28541.0,5878.0,0.044166471891751505,0.04604792061107265,1260.0,270.0,0.07746360387492669,0.0866306096106147,97.0,23.0,1172.0928907895818,206.2583135857818,0.9302324530076046,0.76391967994734
2025-06-23,FB_B,IG_Z,8631.0,16718.0,0.04202438774697562,0.03522836092191035,362.0,588.0,0.07752928799076182,0.050986892267424894,28.0,29.0,432.0248890021745,419.65549975432543,1.1934389198955098,0.7136998295141589
2025-06-24,FB_B,IG_X,11172.0,13821.0,0.036875530525140324,0.04774600065431141,411.0,659.0,0.07736994606290697,0.11557499202171102,31.0,76.0,438.5125312054851,669.3313148582033,1.0669404652201584,1.015677260786348
2025-06-25,FB_B,IG_Z,14312.0,9832.0,0.04472260970429848,0.03704773504797449,640.0,364.0,0.07228009550207735,0.0435199512411396,46.0,15.0,523.2247942391373,317.987160343756,0.817538740998652,0.8735910998454834
2025-06-26,FB_C,IG_X,23663.0,16820.0,0.03841479300685271,0.05157645235697219,909.0,867.0,0.06351193797486739,0.12627466309359345,57.0,109.0,664.1597249299759,1057.866300556314,0.7306487622992035,1.2201456753821383
2025-06-27,FB_A,IG_Z,,20211.0,0.05080118238101389,0.031246274774614398,,631.0,0.1336139271035403,0.05349479474302308,,33.0,882.0239960935578,462.40284553341866,1.249325773503623,0.7328095808770502
2025-06-28,FB_C,IG_Y,28806.0,14458.0,0.025829218269875876,0.04503650291913362,744.0,651.0,0.04069992855949554,0.06341609937163495,30.0,41.0,463.16478347305383,646.1857834741662,0.622533311119696,0.9926048901292875
2025-06-29,FB_B,IG_Z,,12794.0,0.039150818724114064,0.03423892469275767,,438.0,0.07196018579885094,0.04799215962817715,,21.0,973.0835191862438,346.7662672009093,0.8095536765276571,0.79170380639477
2025-06-30,FB_A,IG_Z,21462.0,5316.0,0.054762933073313924,0.036914994044518604,1175.0,196.0,0.12291081106747782,0.06025424218974537,144.0,11.0,1386.5113925780672,172.64919883672567,1.180009695811121,0.8808632593710494
2025-07-01,FB_B,IG_X,13080.0,17200.0,0.05316869103758751,0.05125839096057645,695.0,881.0,0.10277982741544209,0.12176538246929089,71.0,107.0,648.4878699545623,942.6708507370148,0.933076071877068,1.070000965649279
2025-07-02,FB_A,IG_Y,12099.0,21508.0,0.0593613810846858,0.04717012909103109,718.0,1014.0,0.11306955562274534,0.07978388211055035,81.0,80.0,843.8793602271252,872.2211733230304,1.1753194432132663,0.8601786719162036
2025-07-03,FB_C,IG_Z,19916.0,19206.0,0.029325988258796377,0.020633738068724143,584.0,396.0,0.053984575952308884,0.06578990283325205,31.0,26.0,411.7651571879692,259.7815310334627,0.7050773239520021,0.656013967256219
2025-07-04,FB_A,IG_Y,12083.0,5378.0,0.06521151284910565,0.04410081812707185,787.0,237.0,0.12385385989987104,0.0707067374877719,97.0,16.0,838.8531467376503,228.58102807595296,1.0658870987771922,0.9644769117128816
2025-07-05,FB_A,IG_Z,18489.0,7174.0,0.053089844080098515,0.03283955459027972,981.0,235.0,0.11096851556496587,0.046423947889530665,108.0,10.0,1251.4198532790845,171.469931056828,1.275657342792135,0.729659281092885
2025-07-06,FB_A,IG_Z,12922.0,15515.0,0.059745307082001015,0.03155446482402641,772.0,489.0,0.10106433464310736,0.06594387642275881,78.0,32.0,930.8995607034967,355.03762280465355,1.20582844650712,0.7260483083939745
2025-07-07,FB_A,IG_Y,24655.0,10093.0,0.05859970428242119,0.03504629472270306,1444.0,353.0,0.12940914072406384,0.09585026865886316,186.0,33.0,1559.609072417634,277.61859227946667,1.0800616844997466,0.7864549356358829
2025-07-08,FB_A,IG_Z,8456.0,9355.0,0.06193821381093312,0.035460862940304066,523.0,331.0,0.1250259965176581,0.057428510752987244,,19.0,589.8581079735916,277.1931352673819,1.1278357705039992,0.8374414962760782
2025-07-09,FB_B,IG_Y,12788.0,13083.0,0.05499115406500877,0.0333771692674079,703.0,436.0,0.09323023996222636,0.09435922188488881,65.0,41.0,728.8163836349273,364.2756783840452,1.0367231630653304,0.8354946751927642
2025-07-10,FB_A,IG_Z,7711.0,9574.0,0.06538897788164094,0.019072695830416618,504.0,182.0,0.12966736515967292,0.03355093067824931,65.0,6.0,518.5614366117316,114.43822427919491,1.0288917393089911,0.6287814520834886
2025-07-11,FB_A,IG_X,16280.0,17324.0,0.05795731406034854,0.05934929981223824,943.0,1028.0,0.1270092335024815,0.12459979904831106,119.0,128.0,998.619275095203,1094.9262212980643,1.0589812037064719,1.0651033281109574
2025-07-12,FB_C,IG_Y,29967.0,8134.0,0.03655106104548094,0.03950951430465467,1095.0,,0.04823527952713284,0.07282479626200908,52.0,23.0,689.0815745990369,269.9967390637257,0.6292982416429561,0.8411113366471207
2025-07-13,FB_A,IG_Z,27990.0,22634.0,0.053414167266249604,0.03498196039917352,1495.0,791.0,0.11409924187773404,0.03713326049712866,170.0,29.0,1980.765764963043,619.7827557762561,1.3249269330856475,0.7835433069232062
2025-07-14,FB_C,IG_Z,17089.0,19233.0,0.0206092737261792,0.02566794282116518,352.0,493.0,0.045044405667145,0.03957479345368185,15.0,19.0,317.1392200362509,344.40257051675775,0.9009636932848036,0.6985853357337886
2025-07-15,FB_B,IG_X,15142.0,19887.0,0.03908896744928546,0.048365571770154256,591.0,961.0,0.07519428053671523,0.10671874032055548,44.0,102.0,650.8831770962564,1037.4616661646687,1.1013251727517028,1.0795646890371162
2025-07-16,FB_A,IG_Y,21749.0,6005.0,0.05680823112228519,0.0467288438493974,1235.0,280.0,0.12704782985426155,0.07004768018417869,156.0,19.0,1588.8647196771578,270.1629640196512,1.2865301373904112,0.9648677286416115
2025-07-17,FB_C,IG_Z,20587.0,,0.0302116151491912,0.028978192632801436,621.0,,0.07434400427929992,0.042822703440659964,46.0,,538.8753392395955,271.5081098668704,0.8677541694679477,0.6314142089927219
2025-07-18,FB_C,IG_X,14866.0,14070.0,0.032302582810823995,0.0487839158478071,480.0,686.0,0.07850930335444556,0.09539913944286568,37.0,65.0,379.5824477526096,660.1382453143015,0.79079676615127,0.962300649146212
2025-07-19,FB_B,IG_Z,12390.0,17404.0,0.053212114344288436,0.032407679971728914,659.0,564.0,0.09513388470197777,0.04184707062235994,62.0,23.0,696.5045239004754,508.8231812882853,1.0569112654028459,0.902168761149442
2025-07-20,FB_A,IG_Y,22991.0,24191.0,0.06019708019100915,0.04022227276979001,1383.0,973.0,0.10736405293443828,0.08289135258168005,148.0,80.0,1404.2216121087074,898.555265141989,1.0153446219151898,0.9234894811325683
2025-07-21,FB_A,IG_Z,10330.0,20363.0,0.060025512892514586,0.030086259644806396,620.0,612.0,0.10422601381795722,0.04767414832364256,64.0,29.0,774.1231768188826,437.4805156380456,1.2485857690627138,0.7148374438530156
2025-07-22,FB_C,IG_Z,10510.0,20923.0,0.02100486019645964,0.027217966764131636,220.0,569.0,0.07251403886147031,0.04386875044943645,15.0,24.0,200.4532380872452,321.0553254020987,0.9111510822147509,0.5642448601091365
2025-07-23,FB_A,IG_Z,13964.0,18823.0,0.05069823105312447,0.03457417967636013,707.0,650.0,0.12315025905439997,0.05985808515428456,87.0,38.0,848.5013443167056,486.97383867272225,1.2001433441537561,0.7491905210349573
2025-07-24,FB_C,IG_Z,11493.0,21845.0,0.031023199238327442,0.034591254313660995,356.0,755.0,0.06473140084054879,0.06574039885573271,23.0,49.0,264.50989796803856,582.609255926522,0.7430053313708949,0.7716678886444
2025-07-25,FB_A,IG_X,15759.0,12547.0,0.05876357226496689,0.059187776436487725,926.0,742.0,0.13125848355018838,0.12027156891609589,121.0,89.0,1028.7588625702826,833.6639704993452,1.1109706939203916,1.1235363483818668
2025-07-26,FB_C,IG_X,13570.0,20169.0,0.03678360789960597,0.04710802754792925,,950.0,0.06813108910929806,0.10328002808470717,33.0,98.0,427.7032892123517,1123.6718443426962,0.857120820064833,1.1828124677291538
2025-07-27,FB_A,IG_Y,25314.0,5504.0,0.0532135916942369,0.04677707723808138,1347.0,257.0,0.13337833011424385,0.08977768671350214,179.0,23.0,1720.2812858217949,210.995132637076,1.2771204794519635,0.8209927339964047
2025-07-28,FB_B,IG_X,14765.0,18562.0,0.03549943324234099,0.05842025961065819,524.0,1084.0,0.07224855621839513,0.09607920729896205,37.0,104.0,601.754808931189,1084.9639510023965,1.1483870399450171,1.0008892536922476
2025-07-29,FB_A,IG_X,18279.0,21932.0,0.058980775358602515,0.05894048332008599,1078.0,1292.0,0.1299008254698602,0.09521271952365164,,123.0,1225.614456357179,1581.7855044310775,1.1369336329843962,1.2242921860921652
2025-07-30,FB_A,IG_Y,11511.0,11480.0,0.054749571135045146,0.03725965680807743,630.0,427.0,0.1340341102928838,0.07382508148144636,84.0,31.0,823.9826214611676,482.0267413568517,1.3079089229542342,1.1288682467373576
2025-07-31,FB_B,IG_X,16483.0,8213.0,0.03599228746677675,0.06258559112314013,593.0,,0.08144540169833257,0.12230809476176228,48.0,62.0,607.5536014977109,490.54777285872115,1.0245423296757352,0.9543730989469283
2025-08-01,FB_A,IG_X,22630.0,14293.0,0.06449196573695258,0.05950743200469715,1459.0,850.0,0.1256178909597301,0.09985392988969208,183.0,84.0,1974.2233759597268,934.2008485317742,1.3531345962712316,1.0990598218020873
2025-08-02,FB_B,IG_Y,9588.0,7374.0,0.037231859999144946,0.032251809330583886,356.0,237.0,0.08256648255347888,0.06253013635594719,29.0,14.0,359.96044422129637,198.05390875971284,1.0111248433182483,0.8356705010958347
2025-08-03,FB_A,IG_Y,31710.0,7930.0,0.06216639000015543,0.03815556068812326,,302.0,0.13831884265929817,0.06526838140825421,272.0,19.0,2379.099356708957,233.75683873728187,1.2070519313591868,0.774029267341993
2025-08-04,FB_C,IG_Y,16824.0,15849.0,0.025620995003337782,0.047727607239202836,431.0,756.0,0.04133694289742015,0.09434979874118321,17.0,71.0,358.22600884041276,665.4322094493433,0.8311508325763637,0.8802013352504541
2025-08-05,FB_C,IG_Z,23211.0,7841.0,0.02346992100710044,0.01894393403394758,544.0,148.0,0.0631917137533182,0.05535133138989151,34.0,8.0,489.4510212789937,89.90630741090538,0.8997261420569738,0.6074750500736851
2025-08-06,FB_A,IG_Z,11979.0,14197.0,0.05759503045838635,0.03722833239284099,689.0,528.0,0.1066601418819806,0.04012804653479907,73.0,21.0,954.8686959651238,440.3378651093128,1.3858761915313844,0.8339732293736986
2025-08-07,FB_A,IG_Y,14832.0,12016.0,0.06602891552445907,0.043583251366391254,979.0,523.0,0.12848880820708636,0.08221183301312726,125.0,42.0,1007.8074095108938,503.9053565400661,1.0294253416863062,0.9634901654685777
2025-08-08,FB_A,IG_Y,17504.0,11011.0,0.05784187153809145,0.04262751955286753,1012.0,469.0,0.10703561133674648,0.08110318489701401,108.0,38.0,1033.6303270478836,378.73334675778233,1.0213738409564068,0.8075337883961243
2025-08-09,FB_C,IG_Y,15483.0,11040.0,0.035015392984221114,0.035411185129759826,542.0,390.0,0.0494153304759343,0.08621743913762644,26.0,33.0,528.460913149911,293.9416877912602,0.9750201349629354,0.7536966353622057
2025-08-10,FB_A,IG_Z,,27375.0,0.05250972593598301,0.022975835774783543,,628.0,0.11977483244183032,0.039327502176864655,,,1579.1711760200888,548.4090507148823,1.2119502502072823,0.8732628196096851
2025-08-11,FB_C,IG_Z,7196.0,12578.0,0.03545542839330158,0.03684116438977191,255.0,463.0,0.07659339799987512,0.0645761194877759,19.0,29.0,215.7201074858275,287.28120402161863,0.8459612058267745,0.620477762465699
2025-08-12,FB_B,IG_X,10978.0,6158.0,0.03973866649813297,0.05096544908468245,436.0,313.0,0.07846857488591882,0.10237474248320051,34.0,32.0,432.9346761181207,357.59832360603997,0.9929694406378915,1.1424866568883065
2025-08-13,FB_C,IG_X,22153.0,6064.0,0.03354786259777746,0.060510105934379985,743.0,366.0,0.04576960084472414,0.11776526615904948,34.0,43.0,473.63499491494144,378.72536807443555,0.6374629810429898,1.0347687652306983
2025-08-14,FB_C,IG_Y,5780.0,7253.0,0.031315631096819924,0.037862435964141586,181.0,274.0,0.07035907327416122,0.060644985854888596,12.0,16.0,164.20967099751147,269.6692588393279,0.9072357513674667,0.9841943753260142
2025-08-15,FB_B,IG_Z,14908.0,16828.0,0.053582894344233745,0.02078508141569408,798.0,349.0,0.09002478129335724,0.044906285195765894,71.0,15.0,876.9141067122769,236.01524632673244,1.0988898580354347,0.6762614507929297
2025-08-16,FB_C,IG_Z,14693.0,7021.0,0.027746450359506278,0.01821430595390718,407.0,127.0,0.07647140449527086,0.044068392718352334,31.0,5.0,294.94530073902985,74.26652968316651,0.724681328597125,0.5847758242769017
2025-08-17,FB_A,IG_Z,25591.0,24950.0,0.051323303776688804,0.02888514674030502,1313.0,720.0,0.10586458228639369,0.05173937714332058,139.0,37.0,1473.8368515939558,460.209602464633,1.12249569809136,0.6391800034231014
2025-08-18,FB_A,IG_Y,8983.0,16096.0,0.050383109711025054,0.049515576370978656,452.0,797.0,0.12583711572092157,0.06290945047108787,56.0,50.0,603.4817216677177,657.7030709935292,1.3351365523622072,0.8252234265916301
2025-08-19,FB_C,IG_X,14503.0,8214.0,0.03653717121945506,0.05238272387618409,529.0,430.0,0.049315165846072595,0.12160525494904434,26.0,52.0,332.71079573806475,460.6193286196188,0.6289429030965307,1.0712077409758576
2025-08-20,FB_A,IG_Y,21905.0,15023.0,0.06049471275322864,0.0371438466798609,1325.0,558.0,0.10627041714606557,0.06871123207070275,140.0,38.0,1791.9857286289798,565.4289404607183,1.3524420593426263,1.013313513370463
2025-08-21,FB_C,IG_X,18070.0,15950.0,0.035504881036698986,0.051881832356988844,641.0,827.0,0.06733717660629082,0.11708151259528041,43.0,96.0,450.40805728931247,831.5670495922551,0.7026646759583658,1.005522429978543
2025-08-22,FB_A,IG_X,17232.0,14704.0,0.05468851200023029,0.05541087674609717,942.0,814.0,0.12374738479634932,0.12212848492976373,116.0,99.0,1165.4366529542701,736.5299709338813,1.2371938991021976,0.9048279741202473
2025-08-23,FB_A,IG_Y,12457.0,18645.0,0.05690167491026467,0.038813297668485874,708.0,723.0,0.13019309833449325,0.08247507824966052,92.0,59.0,973.0735514933035,692.3266857453676,1.3743976716007111,0.9575749457059026
2025-08-24,FB_C,IG_X,14229.0,20627.0,0.020602077444226378,0.06259829253454029,293.0,1291.0,0.05237850305784729,0.11963532826887942,15.0,154.0,255.27595718009496,1474.7142003049732,0.8712490006146586,1.1423037957435889
2025-08-25,FB_A,IG_X,21377.0,6745.0,0.06922984649148224,0.05511041583446981,1479.0,371.0,0.1179188662552876,0.11647441248860022,174.0,43.0,1724.1766770554989,476.7899813098686,1.1657719249868146,1.285148197600724
2025-08-26,FB_C,IG_Z,12128.0,7866.0,0.03335735813401627,0.028155156763771377,404.0,221.0,0.056218867053216735,0.044221191886080306,22.0,9.0,353.82872815911514,173.659218993443,0.8758136835621662,0.7857883212372987
2025-08-27,FB_A,IG_X,16889.0,15956.0,0.06866410175518613,0.047767431894411135,1159.0,762.0,0.13936357855866055,0.12235434156134262,161.0,93.0,1318.4689593962692,829.4133960984577,1.137591854526548,1.0884690237512569
2025-08-28,FB_A,IG_Y,17275.0,9818.0,0.05530992814858145,0.04965479081820772,955.0,487.0,0.1116899582695755,0.07178805479542112,106.0,34.0,1060.912715045389,476.9486367248727,1.1109033665396744,0.9793606503590815
2025-08-29,FB_B,IG_Y,7461.0,20093.0,0.047229272224513216,0.034999457817376595,352.0,703.0,0.08179268953387067,0.08284851671006069,28.0,58.0,421.9330055332029,788.1756571172019,1.1986733111738719,1.1211602519448107
2025-08-30,FB_B,IG_X,25078.0,25340.0,0.04856999936585275,0.04646728134919205,1218.0,1177.0,0.0841819283531443,0.11981590956566159,102.0,,1340.1850006307925,1449.3004309492553,1.100316092471915,1.2313512582406587
2025-08-31,FB_C,IG_Z,24746.0,28480.0,0.026350994005151767,0.03126292497950418,652.0,890.0,0.06258376325161286,0.04515823639250031,40.0,40.0,559.342970101178,604.4804290775156,0.857887990952727,0.6791914933455232
2025-09-01,FB_B,IG_Z,16435.0,12224.0,0.0519621847003126,0.02990732740313745,853.0,365.0,0.08009290977054981,0.042110704304697,68.0,15.0,803.6248262664316,235.38913709394205,0.9421158572877275,0.644901745462855
2025-09-02,FB_C,IG_X,5685.0,8025.0,0.038943229258004954,0.053302913079854915,221.0,427.0,0.07661159761517096,0.1083738404069129,16.0,46.0,136.94581729730626,429.1578209921254,0.6196643316620193,1.0050534449464295
2025-09-03,FB_B,IG_X,23544.0,10155.0,0.05269710235392008,0.05344384467761356,1240.0,542.0,0.08062742259465054,0.12271853977396614,99.0,66.0,1007.4042105134371,597.1584814102582,0.8124227504140622,1.1017684158860852
2025-09-04,FB_A,IG_Y,,17839.0,0.06478133951878745,0.04570127842092862,,815.0,0.13583262926240777,0.0971968705258266,,79.0,1364.6081849345233,853.8101211005163,1.2216725021795194,1.0476197804914311
2025-09-05,FB_C,IG_X,20990.0,4719.0,0.02554929359449908,0.048914252801992984,536.0,230.0,0.04413900254586338,0.11180333651439561,23.0,25.0,484.97981539077256,253.29616706083254,0.9048130884156205,1.101287682873185
2025-09-06,FB_C,IG_Z,27848.0,24557.0,0.025632320842112633,0.03440506637889779,713.0,844.0,0.06626250809598609,0.05645864821294608,47.0,47.0,581.0605451145875,487.0880632315708,0.814951676177542,0.577118558331245
2025-09-07,FB_A,IG_X,20456.0,27762.0,0.06926720640892076,0.057974942277900364,1416.0,1609.0,0.13627942073752974,0.12613094488955656,192.0,202.0,1892.2206647463145,1913.7965388031719,1.3363140287756459,1.1894322801759925
2025-09-08,FB_C,IG_Y,9875.0,8426.0,0.02020568991871384,0.03837939547559049,199.0,323.0,0.046749977535929174,0.06394187405651769,9.0,20.0,122.06075203422046,346.3813406242872,0.6133706132372887,1.0723880514683815
2025-09-09,FB_C,IG_Y,22640.0,16512.0,0.03432099946484289,0.03916057233167737,777.0,646.0,0.0787330784039702,0.0692831431146466,61.0,44.0,580.1865453531822,559.3062483469355,0.7467008305703761,0.8657991460478878
